node,layer,original_score,new_score,diff(new-origin)
anon_S4265E,1,638.0,601.0,-37.0
anon_S4230E,1,751.0,763.0,12.0
anon_S3588E,5,-1,1069.48,na
anon_S3150E,1,604.0,608.0,4.0
anon_S780E,0,637.0,637.0,0.0
anon_S607E,0,598.0,598.0,0.0
anon_S331E,2,522.0,1029.12,507.12
anon_S5484E,5,546.0,1181.59,635.59
anon_S2181E,1,576.0,575.0,-1.0
anon_S1529E,0,-1,-1,na
anon_S5365E,0,473.0,473.0,0.0
anon_S5968E,0,657.0,657.0,0.0
anon_S1201E,0,575.0,575.0,0.0
anon_S1909E,5,723.0,620.0,-103.0
anon_S1766E,7,729.0,989.13,260.13
anon_S3710E,1,736.0,632.0,-104.0
anon_S3810E,1,-1,602.0,na
anon_S2910E,1,533.0,623.0,90.0
anon_S219E,0,527.0,527.0,0.0
anon_S2945E,1,548.0,763.0,215.0
anon_S426E,0,636.0,636.0,0.0
anon_S5776E,2,669.0,609.0,-60.0
anon_S4090E,2,762.0,921.34,159.34
anon_S3288E,2,569.0,843.58,274.58
anon_S711E,0,539.0,539.0,0.0
anon_S3988E,1,693.0,783.81,90.81
anon_S1799E,2,563.0,649.0,86.0
anon_S4242E,2,573.0,596.0,23.0
anon_S3208E,4,557.0,994.61,437.61
anon_S5614E,0,277.0,277.0,0.0
anon_S396E,0,627.0,627.0,0.0
anon_S619E,0,786.0,786.0,0.0
anon_S3410E,1,635.0,579.0,-56.0
anon_S3445E,1,523.0,664.0,141.0
anon_S993E,0,645.0,645.0,0.0
anon_S5655E,0,524.0,524.0,0.0
anon_S5364E,0,630.0,630.0,0.0
anon_S644E,0,600.0,600.0,0.0
anon_S1729E,4,677.0,749.0,72.0
anon_S3859E,1,692.0,696.0,4.0
anon_S5310E,2,539.0,943.47,404.47
anon_S4762E,2,-1,935.5,na
anon_S1989E,5,547.0,620.0,73.0
anon_S1967E,1,515.0,706.0,191.0
anon_S4653E,7,654.0,620.0,-34.0
anon_S5816E,2,542.0,609.0,67.0
anon_S1574E,1,495.0,601.0,106.0
anon_S2645E,3,583.0,1105.78,522.78
anon_S1752E,1,571.0,708.0,137.0
anon_S5793E,2,615.0,609.0,-6.0
anon_S4243E,2,586.0,671.0,85.0
anon_S4313E,1,548.0,711.0,163.0
anon_S4882E,0,588.0,588.0,0.0
anon_S2005E,2,-1,669.89,na
anon_S4170E,0,557.0,557.0,0.0
anon_S2822E,3,628.0,1021.67,393.67
anon_S459E,1,691.0,998.47,307.47
anon_S1184E,0,587.0,587.0,0.0
anon_S3541E,0,629.0,629.0,0.0
anon_S2595E,5,676.0,1298.3,622.3
anon_S2548E,2,421.0,808.34,387.34
anon_S5324E,2,575.0,943.47,368.47
anon_S4584E,2,541.0,906.5,365.5
anon_S1621E,1,615.0,812.0,197.0
anon_S5379E,0,426.0,426.0,0.0
anon_S5824E,5,558.0,1224.57,666.57
anon_S1290E,0,-1,-1,na
anon_S699E,0,564.0,564.0,0.0
anon_S622E,0,477.0,477.0,0.0
anon_S3382E,0,488.0,488.0,0.0
anon_S4515E,0,418.0,418.0,0.0
anon_S4116E,1,566.0,610.0,44.0
anon_S3781E,2,660.0,934.35,274.35
anon_S4639E,0,573.0,573.0,0.0
anon_S2110E,9,719.0,760.0,41.0
anon_S961E,0,613.0,613.0,0.0
anon_S35E,1,790.0,909.5,119.5
anon_S3527E,0,-1,-1,na
anon_S60E,2,585.0,847.57,262.57
anon_S5022E,0,-1,-1,na
anon_S5430E,2,732.0,581.0,-151.0
anon_S2788E,2,467.0,808.34,341.34
anon_S2993E,1,519.0,706.0,187.0
anon_S1159E,0,-1,-1,na
anon_S4482E,1,588.0,711.0,123.0
anon_S2946E,3,559.0,786.55,227.55
anon_S1510E,3,498.0,916.03,418.03
anon_S4065E,2,561.0,808.34,247.34
anon_S1399E,0,412.0,412.0,0.0
anon_S161E,5,656.0,1157.71,501.71
anon_S870E,0,703.0,703.0,0.0
anon_S4178E,0,588.0,588.0,0.0
anon_S4344E,0,499.0,499.0,0.0
anon_S2216E,1,728.0,706.0,-22.0
anon_S3175E,2,-1,721.0,na
anon_S575E,2,-1,434.0,na
anon_S5288E,2,-1,609.0,na
anon_S3197E,1,550.0,608.0,58.0
anon_S2468E,1,483.0,761.0,278.0
anon_S710E,0,-1,-1,na
anon_S887E,0,616.0,616.0,0.0
anon_S621E,0,549.0,549.0,0.0
anon_S761E,0,-1,-1,na
anon_S2938E,0,-1,-1,na
anon_S2613E,1,640.0,651.0,11.0
anon_S5530E,0,576.0,576.0,0.0
anon_S310E,4,751.0,1261.72,510.72
anon_S6069E,2,542.0,868.84,326.84
anon_S98E,2,668.0,997.91,329.91
anon_S1645E,1,480.0,593.0,113.0
anon_S1946E,1,672.0,677.0,5.0
anon_S4078E,2,-1,667.28,na
anon_S2708E,2,363.0,987.34,624.34
anon_S4151E,0,552.0,552.0,0.0
anon_S4130E,1,698.0,716.0,18.0
anon_S4165E,0,638.0,638.0,0.0
anon_S5887E,0,676.0,676.0,0.0
anon_S3619E,1,593.0,709.0,116.0
anon_S1785E,1,533.0,664.0,131.0
anon_S4362E,1,537.0,681.0,144.0
anon_S525E,0,533.0,533.0,0.0
anon_S552E,0,370.0,370.0,0.0
anon_S3269E,2,659.0,649.0,-10.0
anon_S6046E,1,593.0,712.0,119.0
anon_S3106E,2,511.0,878.4,367.4
anon_S357E,0,-1,-1,na
anon_S3083E,2,428.0,808.34,380.34
anon_S1602E,3,556.0,1021.67,465.67
anon_S930E,0,692.0,692.0,0.0
anon_S5849E,4,538.0,1039.06,501.06
anon_S2166E,2,505.0,1047.85,542.85
anon_S1928E,3,579.0,677.0,98.0
anon_S1273E,0,662.0,662.0,0.0
anon_S2668E,1,606.0,695.0,89.0
anon_S4195E,0,-1,-1,na
anon_S2686E,1,609.0,672.0,63.0
anon_S2959E,2,-1,649.0,na
anon_S5516E,0,-1,-1,na
anon_S2900E,3,526.0,941.25,415.25
anon_S680E,0,626.0,626.0,0.0
anon_S3247E,2,399.0,993.21,594.21
anon_S2215E,3,529.0,916.03,387.03
anon_S5184E,1,585.0,700.0,115.0
anon_S2762E,1,607.0,664.0,57.0
anon_S5151E,0,591.0,591.0,0.0
anon_S3836E,1,592.0,696.0,104.0
anon_S5630E,2,601.0,998.59,397.59
anon_S4537E,0,590.0,590.0,0.0
anon_S4119E,1,539.0,860.96,321.96
anon_S3312E,1,608.0,705.0,97.0
anon_S4157E,0,504.0,504.0,0.0
anon_S4670E,0,606.0,606.0,0.0
anon_S550E,1,543.0,685.0,142.0
anon_S928E,0,712.0,712.0,0.0
anon_S3564E,0,740.0,740.0,0.0
anon_S2204E,9,591.0,760.0,169.0
anon_S4970E,5,356.0,1800.81,1444.81
anon_S5721E,2,656.0,609.0,-47.0
anon_S1317E,0,526.0,526.0,0.0
anon_S3034E,2,516.0,987.34,471.34
anon_S3484E,1,610.0,713.0,103.0
anon_S3466E,1,581.0,601.0,20.0
anon_S6006E,2,712.0,609.0,-103.0
anon_S3816E,2,-1,808.34,na
anon_S3731E,3,646.0,677.0,31.0
anon_S2281E,2,704.0,770.71,66.71
anon_S3482E,2,555.0,594.0,39.0
anon_S2042E,3,546.0,677.0,131.0
anon_S5007E,4,661.0,1024.93,363.93
anon_S5547E,0,-1,-1,na
anon_S647E,0,-1,-1,na
anon_S4139E,1,-1,860.96,na
anon_S410E,0,623.0,623.0,0.0
anon_S2970E,2,673.0,862.51,189.51
anon_S6091E,5,425.0,1232.45,807.45
anon_S5386E,0,626.0,626.0,0.0
anon_S2253E,1,593.0,739.0,146.0
anon_S16E,1,733.0,1047.85,314.85
anon_S2556E,2,567.0,808.34,241.34
anon_S3950E,2,-1,596.0,na
anon_S1708E,3,-1,677.0,na
anon_S3878E,1,396.0,783.81,387.81
anon_S4695E,1,396.0,694.0,298.0
anon_S2300E,2,633.0,873.01,240.01
anon_S3069E,0,687.0,687.0,0.0
anon_S4420E,1,531.0,602.0,71.0
anon_S3016E,3,346.0,900.05,554.05
anon_S4547E,0,-1,-1,na
anon_S3978E,2,646.0,987.34,341.34
anon_S4062E,1,636.0,565.0,-71.0
anon_S1479E,2,-1,1017.0,na
anon_S1085E,1,511.0,588.0,77.0
anon_S2503E,1,401.0,681.0,280.0
anon_S5878E,2,531.0,563.24,32.24
anon_S1870E,2,658.0,598.0,-60.0
anon_S1825E,1,529.0,677.0,148.0
anon_S1416E,0,651.0,651.0,0.0
anon_S5532E,0,671.0,671.0,0.0
anon_S5929E,0,589.0,589.0,0.0
anon_S2743E,1,587.0,575.0,-12.0
anon_S5167E,6,556.0,1487.05,931.05
anon_S5417E,1,-1,710.0,na
anon_S1659E,1,516.0,677.0,161.0
anon_S2496E,2,513.0,1055.82,542.82
anon_S2421E,2,447.0,987.34,540.34
anon_S2474E,1,349.0,602.0,253.0
anon_S1710E,3,500.0,900.05,400.05
anon_S1148E,0,-1,-1,na
anon_S2523E,2,-1,808.34,na
anon_S3669E,5,-1,1069.48,na
anon_S2841E,1,529.0,860.96,331.96
anon_S5177E,1,-1,687.0,na
anon_S3156E,1,544.0,650.0,106.0
anon_S4470E,1,593.0,709.0,116.0
anon_S786E,0,525.0,525.0,0.0
anon_S6002E,2,511.0,943.47,432.47
anon_S5407E,9,-1,718.0,na
anon_S337E,0,662.0,662.0,0.0
anon_S5482E,5,662.0,1270.92,608.92
anon_S2319E,2,548.0,671.0,123.0
anon_S1203E,0,504.0,504.0,0.0
anon_S1907E,1,592.0,761.0,169.0
anon_S3712E,2,-1,862.51,na
anon_S5470E,3,385.0,996.58,611.58
anon_S2187E,2,515.0,649.0,134.0
anon_S2912E,1,-1,647.0,na
anon_S2943E,2,649.0,649.0,0.0
anon_S1567E,2,558.0,594.0,36.0
anon_S5425E,1,-1,710.0,na
anon_S1764E,3,683.0,1708.38,1025.38
anon_S3286E,1,643.0,709.0,66.0
anon_S713E,0,573.0,573.0,0.0
anon_S5951E,0,507.0,507.0,0.0
anon_S242E,0,593.0,593.0,0.0
anon_S481E,0,586.0,586.0,0.0
anon_S3603E,1,589.0,698.0,109.0
anon_S1741E,0,507.0,507.0,0.0
anon_S728E,0,670.0,670.0,0.0
anon_S3447E,1,597.0,664.0,67.0
anon_S4555E,0,-1,-1,na
anon_S5791E,2,-1,609.0,na
anon_S4118E,2,780.0,546.0,-234.0
anon_S5653E,0,658.0,658.0,0.0
anon_S1269E,0,-1,-1,na
anon_S3641E,3,-1,677.0,na
anon_S390E,0,-1,-1,na
anon_S3857E,2,-1,808.34,na
anon_S3778E,3,-1,677.0,na
anon_S2129E,1,682.0,744.0,62.0
anon_S4764E,9,-1,718.0,na
anon_S1961E,5,586.0,1037.43,451.43
anon_S999E,0,650.0,650.0,0.0
anon_S199E,0,584.0,584.0,0.0
anon_S1356E,0,573.0,573.0,0.0
anon_S574E,4,-1,677.0,na
anon_S1750E,5,519.0,620.0,101.0
anon_S4793E,0,573.0,573.0,0.0
anon_S4742E,2,411.0,623.0,212.0
anon_S4739E,5,464.0,1800.81,1336.81
anon_S5520E,0,700.0,700.0,0.0
anon_S2647E,2,573.0,878.4,305.4
anon_S71E,3,749.0,749.0,0.0
anon_S519E,0,696.0,696.0,0.0
anon_S967E,0,674.0,674.0,0.0
anon_S3525E,0,454.0,454.0,0.0
anon_S1099E,0,595.0,595.0,0.0
anon_S5766E,2,582.0,609.0,27.0
anon_S4884E,0,648.0,648.0,0.0
anon_S4913E,9,522.0,1312.05,790.05
anon_S1452E,5,741.0,620.0,-121.0
anon_S4611E,0,586.0,586.0,0.0
anon_S1627E,0,555.0,555.0,0.0
anon_S1296E,0,641.0,641.0,0.0
anon_S3478E,2,731.0,919.51,188.51
anon_S4586E,2,683.0,906.5,223.5
anon_S1434E,0,-1,-1,na
anon_S3831E,1,673.0,860.96,187.96
anon_S1469E,2,669.0,909.5,240.5
anon_S2112E,1,618.0,672.0,54.0
anon_S5826E,5,-1,1216.34,na
anon_S3578E,2,660.0,667.28,7.28
anon_S37E,0,672.0,672.0,0.0
anon_S5024E,2,501.0,1032.49,531.49
anon_S408E,0,602.0,602.0,0.0
anon_S3380E,2,508.0,808.34,300.34
anon_S2995E,2,424.0,808.34,384.34
anon_S2560E,1,484.0,695.0,211.0
anon_S6028E,0,537.0,537.0,0.0
anon_S1397E,0,-1,-1,na
anon_S2893E,1,-1,783.81,na
anon_S5436E,5,-1,1800.81,na
anon_S1512E,3,554.0,1021.67,467.67
anon_S4513E,0,567.0,567.0,0.0
anon_S167E,5,577.0,1157.71,580.71
anon_S3620E,1,-1,617.0,na
anon_S872E,0,565.0,565.0,0.0
anon_S4342E,0,488.0,488.0,0.0
anon_S4826E,8,615.0,962.44,347.44
anon_S599E,0,665.0,665.0,0.0
anon_S3177E,1,791.0,761.0,-30.0
anon_S577E,2,732.0,1000.22,268.22
anon_S949E,0,694.0,694.0,0.0
anon_S3195E,2,456.0,1027.84,571.84
anon_S1182E,0,634.0,634.0,0.0
anon_S3543E,0,752.0,752.0,0.0
anon_S2597E,1,419.0,685.0,266.0
anon_S1019E,0,633.0,633.0,0.0
anon_S3057E,1,443.0,761.0,318.0
anon_S3904E,1,452.0,644.0,192.0
anon_S2956E,2,513.0,915.61,402.61
anon_S881E,0,690.0,690.0,0.0
anon_S2611E,2,676.0,683.0,7.0
anon_S2960E,7,643.0,1060.72,417.72
anon_S4300E,1,421.0,711.0,290.0
anon_S5885E,0,524.0,524.0,0.0
anon_S5380E,0,481.0,481.0,0.0
anon_S96E,0,-1,-1,na
anon_S1131E,0,601.0,601.0,0.0
anon_S763E,0,659.0,659.0,0.0
anon_S1944E,5,599.0,620.0,21.0
anon_S312E,2,587.0,767.48,180.48
anon_S2338E,2,691.0,561.0,-130.0
anon_S745E,0,376.0,376.0,0.0
anon_S4204E,2,537.0,594.0,57.0
anon_S329E,6,629.0,1157.71,528.71
anon_S3592E,1,694.0,860.96,166.96
anon_S5918E,0,498.0,498.0,0.0
anon_S4339E,0,536.0,536.0,0.0
anon_S5642E,0,499.0,499.0,0.0
anon_S2454E,1,433.0,525.0,92.0
anon_S1723E,5,698.0,620.0,-78.0
anon_S5529E,0,479.0,479.0,0.0
anon_S1592E,1,649.0,698.0,49.0
anon_S4709E,6,294.0,1203.58,909.58
anon_S1455E,2,527.0,378.0,-149.0
anon_S265E,1,593.0,996.05,403.05
anon_S5598E,4,690.0,938.14,248.14
anon_S2544E,2,568.0,378.0,-190.0
anon_S2501E,2,511.0,487.0,-24.0
anon_S1368E,0,-1,-1,na
anon_S5618E,0,663.0,663.0,0.0
anon_S2160E,5,591.0,620.0,29.0
anon_S1991E,1,547.0,632.0,85.0
anon_S1275E,0,389.0,389.0,0.0
anon_S1220E,0,638.0,638.0,0.0
anon_S4193E,0,655.0,655.0,0.0
anon_S2680E,2,501.0,915.14,414.14
anon_S5518E,0,734.0,734.0,0.0
anon_S1806E,1,-1,711.0,na
anon_S2210E,3,-1,941.25,na
anon_S3245E,1,670.0,860.96,190.96
anon_S3232E,1,505.0,525.0,20.0
anon_S2760E,1,532.0,664.0,132.0
anon_S5153E,0,-1,-1,na
anon_S4177E,0,323.0,323.0,0.0
anon_S289E,1,495.0,649.0,154.0
anon_S5320E,0,458.0,458.0,0.0
anon_S2146E,1,548.0,588.0,40.0
anon_S5375E,0,624.0,624.0,0.0
anon_S5833E,5,471.0,938.14,467.14
anon_S5698E,2,578.0,609.0,31.0
anon_S5972E,1,521.0,712.0,191.0
anon_S3314E,1,578.0,623.0,45.0
anon_S4627E,2,636.0,935.5,299.5
anon_S4972E,2,447.0,935.5,488.5
anon_S4514E,0,-1,-1,na
anon_S1731E,5,604.0,620.0,16.0
anon_S5727E,2,576.0,609.0,33.0
anon_S4260E,2,736.0,1716.25,980.25
anon_S4235E,3,-1,677.0,na
anon_S556E,0,565.0,565.0,0.0
anon_S6060E,3,565.0,998.59,433.59
anon_S3036E,1,535.0,711.0,176.0
anon_S3486E,1,601.0,593.0,-8.0
anon_S3431E,1,693.0,661.0,-32.0
anon_S3464E,1,579.0,706.0,127.0
anon_S2575E,5,440.0,1037.43,597.43
anon_S5758E,2,541.0,609.0,68.0
anon_S3814E,2,460.0,808.34,348.34
anon_S3332E,1,-1,647.0,na
anon_S3349E,3,-1,677.0,na
anon_S1546E,5,550.0,620.0,70.0
anon_S4914E,9,514.0,1312.05,798.05
anon_S2283E,2,742.0,770.71,28.71
anon_S4017E,1,522.0,860.96,338.96
anon_S5705E,2,-1,609.0,na
anon_S4789E,0,533.0,533.0,0.0
anon_S412E,0,609.0,609.0,0.0
anon_S1478E,3,-1,677.0,na
anon_S4994E,1,503.0,538.0,35.0
anon_S471E,1,710.0,624.0,-86.0
anon_S2040E,1,508.0,651.0,143.0
anon_S4845E,0,-1,-1,na
anon_S2015E,8,511.0,1004.52,493.52
anon_S4898E,0,465.0,465.0,0.0
anon_S3014E,1,528.0,812.0,284.0
anon_S4500E,1,373.0,690.0,317.0
anon_S4685E,2,623.0,581.0,-42.0
anon_S416E,0,-1,-1,na
anon_S2838E,3,635.0,1021.67,386.67
anon_S6093E,2,559.0,943.47,384.47
anon_S3109E,2,731.0,627.92,-103.08
anon_S14E,0,626.0,626.0,0.0
anon_S41E,0,706.0,706.0,0.0
anon_S5005E,2,565.0,581.0,16.0
anon_S5072E,7,508.0,620.0,112.0
anon_S538E,0,390.0,390.0,0.0
anon_S4401E,4,606.0,440.0,-166.0
anon_S6049E,1,469.0,712.0,243.0
anon_S4958E,0,730.0,730.0,0.0
anon_S5058E,7,677.0,620.0,-57.0
anon_S2324E,1,532.0,626.0,94.0
anon_S697E,0,624.0,624.0,0.0
anon_S5298E,3,629.0,1085.91,456.91
anon_S3189E,1,515.0,650.0,135.0
anon_S4060E,3,497.0,900.05,403.05
anon_S1083E,0,674.0,674.0,0.0
anon_S6114E,1,542.0,712.0,170.0
anon_S5579E,1,635.0,635.0,0.0
anon_S1004E,0,732.0,732.0,0.0
anon_S1827E,3,606.0,1061.65,455.65
anon_S3425E,1,483.0,601.0,118.0
anon_S5561E,0,522.0,522.0,0.0
anon_S5411E,1,-1,559.0,na
anon_S1686E,5,523.0,620.0,97.0
anon_S4867E,1,600.0,853.43,253.43
anon_S438E,0,453.0,453.0,0.0
anon_S5811E,2,-1,609.0,na
anon_S2423E,1,503.0,588.0,85.0
anon_S784E,0,-1,-1,na
anon_S335E,0,546.0,546.0,0.0
anon_S5480E,1,518.0,658.0,140.0
anon_S5477E,0,709.0,709.0,0.0
anon_S3154E,2,662.0,1027.84,365.84
anon_S3123E,1,548.0,650.0,102.0
anon_S4472E,1,305.0,602.0,297.0
anon_S1958E,3,526.0,677.0,151.0
anon_S4459E,1,542.0,711.0,169.0
anon_S5660E,0,-1,-1,na
anon_S2185E,1,601.0,783.81,182.81
anon_S1525E,2,671.0,878.4,207.4
anon_S1905E,1,661.0,705.0,44.0
anon_S2211E,5,642.0,620.0,-22.0
anon_S1898E,2,513.0,649.0,136.0
anon_S5497E,0,607.0,607.0,0.0
anon_S4318E,1,385.0,601.0,216.0
anon_S715E,0,679.0,679.0,0.0
anon_S5234E,0,675.0,675.0,0.0
anon_S5261E,1,609.0,666.0,57.0
anon_S5564E,1,554.0,709.0,155.0
anon_S5953E,0,505.0,505.0,0.0
anon_S2745E,2,672.0,993.21,321.21
anon_S3984E,1,323.0,644.0,321.0
anon_S240E,6,628.0,1157.71,529.71
anon_S483E,1,557.0,667.0,110.0
anon_S3601E,1,634.0,690.0,56.0
anon_S1818E,1,548.0,593.0,45.0
anon_S4398E,2,563.0,808.34,245.34
anon_S5415E,2,-1,581.0,na
anon_S1678E,1,567.0,698.0,131.0
anon_S3215E,1,507.0,588.0,81.0
anon_S4740E,2,525.0,581.0,56.0
anon_S5112E,0,-1,-1,na
anon_S392E,0,577.0,577.0,0.0
anon_S343E,0,589.0,589.0,0.0
anon_S3441E,1,559.0,602.0,43.0
anon_S5433E,2,598.0,935.5,337.5
anon_S2505E,2,639.0,987.34,348.34
anon_S3808E,2,-1,667.28,na
anon_S5651E,0,526.0,526.0,0.0
anon_S2336E,2,529.0,649.0,120.0
anon_S5604E,1,537.0,591.0,54.0
anon_S3855E,2,560.0,1074.21,514.21
anon_S2476E,1,367.0,610.0,243.0
anon_S1963E,1,647.0,763.0,116.0
anon_S1506E,1,624.0,602.0,-22.0
anon_S3379E,1,530.0,579.0,49.0
anon_S4567E,0,682.0,682.0,0.0
anon_S4098E,1,-1,661.0,na
anon_S2649E,1,-1,711.0,na
anon_S517E,1,723.0,993.62,270.62
anon_S965E,0,529.0,529.0,0.0
anon_S238E,6,600.0,1157.71,557.71
anon_S912E,0,657.0,657.0,0.0
anon_S31E,0,644.0,644.0,0.0
anon_S3523E,0,619.0,619.0,0.0
anon_S3653E,2,576.0,915.61,339.61
anon_S5764E,2,515.0,609.0,94.0
anon_S4886E,0,663.0,663.0,0.0
anon_S3968E,1,591.0,647.0,56.0
anon_S4613E,4,518.0,1051.45,533.45
anon_S4266E,1,-1,783.81,na
anon_S4229E,5,772.0,620.0,-152.0
anon_S4766E,2,504.0,935.5,431.5
anon_S4580E,0,593.0,593.0,0.0
anon_S1625E,5,519.0,620.0,101.0
anon_S2114E,2,-1,721.0,na
anon_S5828E,5,390.0,1224.57,834.57
anon_S1294E,0,592.0,592.0,0.0
anon_S1241E,0,-1,-1,na
anon_S5026E,0,629.0,629.0,0.0
anon_S5091E,0,503.0,503.0,0.0
anon_S3888E,1,-1,593.0,na
anon_S4112E,2,560.0,613.0,53.0
anon_S3833E,1,494.0,525.0,31.0
anon_S3750E,1,-1,525.0,na
anon_S2562E,1,537.0,812.0,275.0
anon_S1395E,0,-1,-1,na
anon_S2279E,3,-1,677.0,na
anon_S2354E,2,554.0,993.62,439.62
anon_S2784E,1,578.0,489.0,-89.0
anon_S2997E,1,527.0,711.0,184.0
anon_S4047E,3,-1,566.0,na
anon_S874E,0,683.0,683.0,0.0
anon_S4340E,0,607.0,607.0,0.0
anon_S3766E,1,-1,650.0,na
anon_S4824E,9,-1,1238.67,na
anon_S2036E,1,687.0,713.0,26.0
anon_S571E,0,-1,-1,na
anon_S3193E,2,-1,721.0,na
anon_S1180E,0,643.0,643.0,0.0
anon_S2591E,1,684.0,711.0,27.0
anon_S4911E,1,651.0,603.0,-48.0
anon_S4944E,0,664.0,664.0,0.0
anon_S4449E,1,505.0,745.0,240.0
anon_S4283E,1,420.0,602.0,182.0
anon_S3055E,2,517.0,909.5,392.5
anon_S3906E,3,565.0,941.25,376.25
anon_S4029E,1,-1,661.0,na
anon_S883E,0,601.0,601.0,0.0
anon_S138E,0,-1,-1,na
anon_S852E,0,-1,-1,na
anon_S5495E,0,611.0,611.0,0.0
anon_S829E,0,763.0,763.0,0.0
anon_S5242E,2,580.0,868.84,288.84
anon_S5543E,0,537.0,537.0,0.0
anon_S2862E,1,513.0,651.0,138.0
anon_S1179E,0,405.0,405.0,0.0
anon_S4457E,1,576.0,860.96,284.96
anon_S2885E,2,638.0,808.34,170.34
anon_S738E,0,519.0,519.0,0.0
anon_S5173E,6,514.0,1542.89,1028.89
anon_S5108E,1,378.0,700.0,322.0
anon_S94E,2,710.0,677.0,-33.0
anon_S5507E,0,-1,-1,na
anon_S2958E,3,-1,688.57,na
anon_S2237E,3,633.0,677.0,44.0
anon_S165E,0,-1,-1,na
anon_S2859E,1,515.0,664.0,149.0
anon_S444E,0,631.0,631.0,0.0
anon_S3590E,2,466.0,624.0,158.0
anon_S743E,0,526.0,526.0,0.0
anon_S5202E,6,601.0,1487.05,886.05
anon_S4314E,1,559.0,601.0,42.0
anon_S610E,0,610.0,610.0,0.0
anon_S2144E,2,548.0,748.05,200.05
anon_S267E,1,626.0,649.0,23.0
anon_S5228E,0,567.0,567.0,0.0
anon_S3807E,2,490.0,808.34,318.34
anon_S1606E,2,693.0,671.0,-22.0
anon_S1993E,1,561.0,601.0,40.0
anon_S1277E,0,524.0,524.0,0.0
anon_S1851E,2,647.0,624.0,-23.0
anon_S5378E,0,598.0,598.0,0.0
anon_S3230E,2,488.0,808.34,320.34
anon_S2639E,3,581.0,1105.78,524.78
anon_S4191E,0,486.0,486.0,0.0
anon_S2682E,2,541.0,487.0,-54.0
anon_S5304E,0,605.0,605.0,0.0
anon_S5188E,2,596.0,663.0,67.0
anon_S2766E,2,753.0,546.0,-207.0
anon_S5155E,1,562.0,603.0,41.0
anon_S5230E,0,522.0,522.0,0.0
anon_S5603E,0,412.0,412.0,0.0
anon_S5377E,0,498.0,498.0,0.0
anon_S5265E,2,520.0,485.0,-35.0
anon_S5970E,0,392.0,392.0,0.0
anon_S4413E,1,651.0,642.0,-9.0
anon_S1733E,1,563.0,705.0,142.0
anon_S3316E,2,754.0,624.0,-130.0
anon_S4262E,2,-1,667.28,na
anon_S4233E,1,526.0,525.0,-1.0
anon_S554E,0,283.0,283.0,0.0
anon_S3462E,1,538.0,601.0,63.0
anon_S4179E,0,723.0,723.0,0.0
anon_S5725E,1,555.0,770.0,215.0
anon_S1544E,2,698.0,546.0,-152.0
anon_S5348E,0,599.0,599.0,0.0
anon_S2162E,1,778.0,489.0,-289.0
anon_S4105E,1,549.0,852.14,303.14
anon_S2285E,3,-1,677.0,na
anon_S4206E,1,657.0,632.0,-25.0
anon_S2857E,4,659.0,1262.27,603.27
anon_S3330E,2,-1,996.05,na
anon_S4787E,0,531.0,531.0,0.0
anon_S79E,6,-1,1157.71,na
anon_S2653E,2,744.0,667.28,-76.72
anon_S1772E,7,604.0,1116.44,512.44
anon_S5637E,0,660.0,660.0,0.0
anon_S5707E,1,612.0,495.0,-117.0
anon_S2017E,3,625.0,811.35,186.35
anon_S4066E,1,-1,602.0,na
anon_S1081E,0,726.0,726.0,0.0
anon_S4683E,2,625.0,643.33,18.33
anon_S414E,0,-1,-1,na
anon_S463E,4,620.0,620.0,0.0
anon_S2836E,3,474.0,1105.78,631.78
anon_S76E,2,743.0,1021.67,278.67
anon_S4847E,1,634.0,332.0,-302.0
anon_S12E,0,745.0,745.0,0.0
anon_S6014E,0,537.0,537.0,0.0
anon_S5070E,9,598.0,718.0,120.0
anon_S4943E,1,546.0,627.0,81.0
anon_S581E,2,-1,434.0,na
anon_S284E,1,675.0,649.0,-26.0
anon_S6095E,0,548.0,548.0,0.0
anon_S935E,0,597.0,597.0,0.0
anon_S43E,1,721.0,594.0,-127.0
anon_S3557E,0,-1,-1,na
anon_S3030E,2,569.0,987.34,418.34
anon_S636E,0,-1,-1,na
anon_S3921E,3,501.0,677.0,176.0
anon_S2614E,1,515.0,608.0,93.0
anon_S5670E,0,626.0,626.0,0.0
anon_S4131E,1,-1,623.0,na
anon_S4502E,1,313.0,711.0,398.0
anon_S4164E,0,617.0,617.0,0.0
anon_S3827E,3,636.0,1021.67,385.67
anon_S5475E,0,677.0,677.0,0.0
anon_S4251E,2,-1,808.34,na
anon_S4008E,1,604.0,739.0,135.0
anon_S6022E,0,-1,-1,na
anon_S1821E,2,550.0,892.04,342.04
anon_S6073E,2,416.0,635.0,219.0
anon_S1688E,2,646.0,934.35,288.35
anon_S789E,0,484.0,484.0,0.0
anon_S2425E,2,-1,808.34,na
anon_S2028E,3,706.0,677.0,-29.0
anon_S4865E,1,530.0,906.5,376.5
anon_S4530E,0,526.0,526.0,0.0
anon_S5992E,2,665.0,943.47,278.47
anon_S899E,0,681.0,681.0,0.0
anon_S5813E,2,580.0,609.0,29.0
anon_S5428E,2,-1,581.0,na
anon_S3121E,1,594.0,650.0,56.0
anon_S4474E,1,-1,632.0,na
anon_S4496E,2,392.0,919.51,527.51
anon_S4930E,0,689.0,689.0,0.0
anon_S3925E,2,579.0,808.34,229.34
anon_S1903E,1,562.0,617.0,55.0
anon_S4506E,5,543.0,620.0,77.0
